"14","5","5","5","5","5","5","5","5","5","Nada","Nada","Tudo"
"15","5","4","4","5","5","5","5","3","3","A abrir mais a mente para novas ideias","De ser tão conservadora","Sendo engraçada"
"16","4","5","5","5","5","5","5","5","5","Estudar mais","De conversar tanto durante o expediente","Sendo gente fina"
"17","4","5","3","3","4","5","5","3","5","Não sei","Não sei","Sendo humilde"
"18","4","4","5","3","5","3","3","5","5","Não sei","Não sei","Sendo engraçada"
"19","5","5","5","5","5","4","5","4","4","Estudar mais","Jogar tanto","Sendo gente fina"
"20","4","5","3","3","4","4","5","5","5","Não sei","Nada","Sendo autêntico"
"21","5","5","5","5","5","5","5","5","5","---","---","O que ele já faz"
"0","5","5","5","5","5","5","5","5","5","---","---","O que ele já faz"
"1","5","5","5","5","5","5","5","4","5","---","Perder a concentração em alguns assuntos","Bom trabalho"
"2","5","5","5","5","5","5","4","4","5","Concentrar-se mais","Perder concentração ","Bom trabalho"
"3","1","1","2","2","2","5","3","5","5","Aparecer mais a  noite","---","---"
"4","1","1","2","2","3","5","3","5","5","Aparecer mais a  noite","---","---"
"5","4","4","5","5","5","5","4","3","5","---","Parar de usar o computador pra estudar coisas não relacionadas ao trabalho","---"
"6","5","5","5","5","5","5","5","4","2","---","Perder a concentração com vários assuntos","---"
"7","5","5","4","5","5","5","5","5","5","---","---","Bom trabalho"
"8","5","5","4","4","5","5","5","5","2","---","Distrair","Bom trabalho"
"9","5","4","5","5","4","5","5","5","3","---","Distrair","Bom trabalho"
"10","5","5","4","5","5","5","5","5","4","---","---","Bom trabalho"
"11","5","5","5","5","5","5","5","4","5","---","---","Bom trabalho"
"12","5","5","5","5","3","5","5","5","3","---","---","Bom trabalho"
"13","4","4","5","5","5","5","5","4","5","---","---","Bom trabalho"
"14","4","4","5","5","5","5","5","3","3","Deixar as pessoas falarem nas reuniões","Não interromper","Bom trabalho"
"15","5","4","3","5","3","5","5","5","5","Se comunicar mais","---","Bom trabalho"
"16","5","4","5","5","5","5","5","4","5","---","---","Bom trabalho"
"17","5","5","5","5","5","5","5","4","5","---","---","Bom trabalho"
"18","5","5","3","4","5","5","5","5","5","Não sei ","Não sei ","Desenhos no Quadro "
"19","5","5","3","5","3","5","5","5","4","Se comunicar mais/melhor","brincar no expediente ","Divertido e leve"
"20","5","5","3","5","3","5","5","5","4","Se comunicar mais/melhor","brincar no expediente ","Divertido e leve"
"21","5","5","0","2","2","4","4","5","4","Se comunicar mais/melhor","ser tão introvertido ","paciente e calmo "
"0","4","5","3","5","5","3","5","5","5","Delegar mais funções","concentrar funções","tranquilo e bem humorado"
"1","5","5","3","5","3","5","5","5","5","Comunicar melhor","ser tao timido ","trabalhando bem "
"2","5","5","2","4","3","5","4","5","4","Falar mais, mais expressivo","Ser tão calmo/passivo","dedicação "
"3","5","5","0","3","2","5","3","5","4","Falar mais, mais expressivo","Ser tão calmo/passivo","Seriedade "
"4","2","4","3","2","2","4","2","2","2","Ser mais flexível e educado","Deve parar de se sentir dono do projeto e  parar de ser tão mau educado","Continuar tentando entender o excel que calcula as cargas. "
"5","4","4","1","3","5","3","3","5","4","Ser mais atento e responsavel ","Ser tão distraido ","tranquilidade e serenidade"
"6","5","5","1","5","2","5","4","5","3","Mais comunicativo, falar mais alto ","ser tão introvertido ","Trabalho bem feito "
"7","3","4","2","2","2","5","3","4","2","falar com clareza e objetividade ","ser incoveniente e prolixo","ajudar nas simulações "
"8","5","5","3","5","3","5","4","3","0","Pensar mais no coletivo","Ser mimada","Comprometimento "
"9","5","5","1","3","0","5","5","5","5","Falar mais ","Ser tão introvertida","Comprometimento "
"10","2","4","4","5","5","5","5","5","5","seguir as mesmas regras que os outros integrantes, quase ninguém é liberado para trabalhar em casa, por exemplo.","Parar de usar autoridade para adquirir privilegios ","intermediador de discussões"
"11","5","5","5","5","5","5","5","3","5","Saber medir brincadeiras","concentração no trabalho ","organização e trabalho bem feito "
"12","4","5","2","4","3","5","3","1","3","Ser mais tranquilo","Ser grosseira ","responsabilidade"
"13","2","1","4","5","4","5","5","3","4","Deve começar a cumprir o expediente na mesma hora que os outros membros.","Deve parar de usar sua autoridade para ter privilegios que outros membros não tem.","Organizando as coisas "
"14","5","5","4","5","5","4","5","5","5","Falar mais","Timido ","responsabilidade"
"15","5","5","3","5","2","4","5","3","4","ser mais ativo nas suas opiniões","""ficar de saco cheio"" e por isso parar de prestar atenção nas reuniões","ajudando "
"16","5","5","4","3","5","3","3","3","4","Procurar exercer mais suas características de liderança","Nada em específico","Ser competente e uma pessoa agradável"
"17","5","5","4","3","5","3","3","3","4","Procurar exercer mais suas características de liderança","Nada em específico","Ser competente e uma pessoa agradável"
"18","4","5","2","2","4","3","4","5","5","Nada em específico, ninguém tem que ser perfeito","Nada em específico","Ser uma pessoa cooperativa, agradável e que colabora para união da equipe"
"19","4","3","3","4","2","4","4","5","4","Ser mais comunicativo, talvez ter mais perspectiva de líder","Nada em específico","Ser uma pessoa empática, competente e genial"
"20","4","3","3","4","2","4","4","5","4","Ser mais comunicativo, talvez ter mais perspectiva de líder","Nada em específico","Ser uma pessoa empática, competente e genial"
"21","4","3","3","4","2","4","4","5","4","Ser mais comunicativo, talvez ter mais perspectiva de líder","Nada em específico","Ser uma pessoa empática, competente e genial"
"0","5","4","3","3","4","3","4","4","3","Questionar mais a opinião alheia","Nada em específico","Ser uma pessoa competente e colabora para união da equipe"
"1","3","3","4","3","3","3","3","3","3","Falar de forma mais branda ao expressar desejos e objeções","nada em específico","Ser uma pessoa firme e competente"
"2","5","5","2","2","4","5","4","4","2","Ser mais empático","Nada em específico","Ser pontual, assíduo e continuar explicando bem as coisas"
"3","5","3","3","4","4","4","2","2","2","Nada em específico","Ser menos individualista","Ser competente e responsável"
"4","3","3","5","5","5","3","4","2","3","Ser mais cabeça fria","Ser menos impulsiva","Liderar, ser competente e fofinha."
"5","3","4","3","3","3","3","2","2","5","Confiar mais nos subordinados e ser mais assertiva","Nada em específico","Ser justa e cuidar dos seus subordinados"
"6","3","3","3","3","4","3","4","5","3","Empregar o seu potencial intelectual e criativo","Nada em especifico","Ser uma pessoa agradável"
"7","4","4","2","2","3","3","4","4","4","Ter um olhar mais de líder","Nada em especifico","Ser uma pessoa solícita e que trabalha bem em grupo"
"8","3","3","4","4","4","4","3","5","2","Trabalhar a parte empática, exercer seu potencial de liderança e repassar sua experiencia aos colegas","Nada em especifico","Ser competente e proativo"
"9","5","4","2","3","2","4","2","5","4","Lidar melhor com negativas","Nada em especifico","Trabalhar sua assertividade"
"10","5","4","2","3","2","4","2","5","4","Lidar melhor com negativas","Nada em especifico","Trabalhar sua assertividade"
"11","3","3","4","5","5","4","4","3","4","Ser mais de boas","Nada em especifico","Liderar bem o Mandacaru"
"12","3","3","4","5","5","4","4","3","4","Ser mais de boas","Nada em especifico","Liderar bem o Mandacaru"
"13","3","3","3","5","4","3","4","3","3","Nada em especifico","Nada em especifico","Ser uma pessoa agradável e proativa"
"14","4","4","4","4","4","4","3","2","2","Ser mais empático com os colegas. Melhorar a parte emocional.","Nada específico","Ser uma pessoa proativa"
"15","3","3","3","3","4","3","4","4","4","Nada em especifico","Nada específico","Ser uma pessoa proativa "
"16","4","4","4","4","5","2","4","2","3","Trabalhar mais a parte organizacional e a parte empática","Nada em específico","Ser competente e um bom tutor"
"17","4","4","3","4","4","2","2","4","4","Tomar mais cuidado na organização dos objetos e da sala.","Trabalhar apenas o mínimo possível.","Trabalhando bem em todas suas atividades."
"18","1","3","1","5","3","3","5","5","5","Organizar melhor seu tempo (tu tem que dormir Guri kk)","Trabalhar até tarde e acordar atrasado.","Ser uma pessoa confiável e que resolve problemas"
"19","4","3","2","4","4","3","4","3","4","Ser mais confiante em seus conhecimentos","não sei.","Trabalhando duro."
"20","2","3","1","2","3","1","2","4","4","Tomar maior parte nas atividades da equipe e nos problemas práticos que surgirem.","Deixar as cosias desorganizadas no final do expediente.","Adquirindo conhecimento"
"21","4","5","4","4","4","3","3","5","3","Aumentar o sua cooperação com as outras áreas do projeto.","Não sei.","Manter o foco em fazer um bom projeto e relatório."
"0","4","3","0","2","1","3","3","4","3","Se comunicar mais.","Ter medo de executar tarefas práticas","Adquirindo conhecimento"
"1","0","3","1","1","3","1","2","3","4","Focar em entregar as atividades no prazo e a  tempo. Tomar atividades para si em detrimento dos outros e não comunicar problemas e atrasos. Focar em realizar as atividades bem.","",""
"2","5","5","3","4","4","4","5","3","4","Ser mais participativo nas reunioes e decisões da equipe,Nada,Sendo a pessoa confiável e pontual do aero.","",""
"3","4","4","1","3","4","4","4","4","5","Ter mais calma","Só pensar nos problemas do aero","Se esforçando no projeto da aeronave"
"4","3","3","4","4","5","2","3","3","4","Não sei.","Não sei.","Não sei."
"5","3","5","5","5","5","4","5","5","5","Acho que uma pessoa só não dá pra fazer mais nada além do que já faz kk","Carregar o aero nas costas","Sendo a líder do projeto."
"6","4","3","5","4","4","5","3","2","3","Observar melhor as decisões tomadas em reuniões para que não ocorram falhas de comunicação","Tomar ações muito energéticas com os aspirantes.","Sendo uma das melhores chefes de área do projeto."
"7","2","2","2","3","3","2","2","4","3","Ser mais organizado em suas atividades.","Não sei.","MAnter seu interesse nos estudos aeronáuticos."
"8","4","3","1","2","1","3","4","3","2","Focar em usar melhor seu tempo de projeto para coisas do rpojeto","Ser excessivamente quieto.","Ajudando todos em suas atividades"
"9","5","5","3","4","5","5","4","2","4","Focar mais em utilizar os recursos do aero para questões do aero.","Utilizar termos rebuscados o tempo todo sem motivo.","Trabalhando duro."
"10","3","4","3","5","4","3","4","3","3","Distribuir melhor seu tempo entre seus projetos","Desistir de certas atividades rápido demais","Sendo pró-ativo"
"11","3","3","4","5","5","4","4","3","3","Não sei.","Ser defensiva demais em certas situações.","Liderando bem o projeto aeronaútico."
"12","4","5","5","5","5","3","5","5","5","Nada","Nada","Todas as suas atividades com excelencia"
"13","2","3","2","2","3","2","3","3","3","Não sei","Não sei","Não sei"
"14","3","3","5","4","3","3","3","4","2","Não sei","Não sei","Não sei"
"15","2","4","3","4","3","1","4","1","2","Ser mais profissional em suas relações.","Levar as coisas para o lado pessoal.","Se esforçando para tornar o projeto competitivo e inovador."
"16","4","5","2","4","2","3","4","5","3","Tentar compreender melhor o que lhe é passado e perguntar mais se não tiver entendido.","Esquecer o que lhe é passado","Trabalhando continuamente em suas atividades."
"17","5","3","3","3","3","3","3","5","3","Frequentar mais turnos a noite se possivel","Se dispersar na gora do espediente","Continuar com o ritmo de produtividade"
"18","5","3","3","3","3","3","3","5","3","Frequentar mais turnos a noite se possivel","Se dispersar na gora do espediente","Continuar com o ritmo de produtividade"
"19","4","5","3","5","5","4","5","5","5","Pensar no melhor pro projeto acima de opiniões pessoais","Não sei","Continuar com o empenho pela equipe"
"20","2","3","2","5","4","4","4","2","3","Procurar cumprir o expediente a noite com mais frequencia","Se preocupar demais com os resultados e falhas","Se empenhando pelo projeto"
"21","5","5","5","5","5","5","5","4","3","Sair um pouco mais da sala e tentar algo mais prático","Jogar dentro da sala, pois leva seus companheiros ao desfoco","Se doando para o projeto e continuar com seu excelente trabalho"
"0","4","3","2","3","3","5","4","5","5","Buscar maior proatividade e tentar se sobressair ","Parar de ficar na dele e interagir mais na sala ","Se esforçando e dando seu melhor "
"1","4","5","4","4","3","4","5","5","5","Ser um pouco mais aberto e mostrar para a equipe de forma clara o seu trabalho","Parar de ficar muito no seu canto","Um excelente trabalho e ser extremamente solícito"
"2","3","3","2","2","3","3","3","4","3","Começar a expor e aparecer mais para a equipe pois seu trabalho não é notado","Parar de ficar inclusa só com a amiga e socializar mais ","Seu trabalho de forma correta"
"3","4","4","2","3","3","5","4","4","3","Ficar mais na sala ","Parar de ficar imersa no seu mundo ","Seu trabalho de forma correta "
"4","4","4","5","5","5","4","5","3","4","Se doar um pouco mais a equipe","Parar de não expor seu trabalho para o grupo","Seu trabalho e manter seu espírito de colaboração e liderança"
"5","4","4","4","4","2","4","4","2","4","Ser mais comunicativa ","De alfinetar a equipe","Utilizar sua inteligência para um bom trabalho"
"6","5","5","5","5","4","4","5","5","5","Começar a forçar mais","Parar de se intrometer em qualquer conversa ","Se doando para a equipe"
"7","4","4","3","3","3","4","5","5","5","Se comunicar mais é expor melhor suas ideias","Ficar calado em reuniões","Ser solícito"
"8","4","4","4","4","2","4","5","4","4","Se comunicar mais","Tentar ser menos conservadora ","Seu belo trabalho"
"9","3","3","2","3","4","4","4","2","2","Expor mais seu trabalho para que a equipe valorize o mesmo","De não ficar trabalhando junto com o grupo","Seu trabalho de forma correta "
"10","3","2","5","5","5","5","5","3","3","Aparecer mais","Parar de deixar seu trabalho pouco visível ","Entelando bem"
"11","4","4","5","5","5","5","5","4","5","Ser menos chata","De ser chata","Seu trabalho com qualidade"
"12","4","4","5","5","4","4","4","4","5","Não sei","Não sei","Não sei"
"13","4","4","5","5","5","5","5","5","4","Não sei","Não sei ","Não sei "
"14","4","4","4","4","3","4","4","4","5","Focar mais no seu trabalho","Ajudadar todo mundo e desfocar do seu trabalho","Ajudando assim que puder "
"15","4","4","5","4","4","4","4","4","4","ExpÃ´r mais seu trabalho para a equipe","Parar de fazer atividades extras Mandacaru no horário de trabalho","Não sei "
"16","4","4","4","4","4","4","5","4","4","Não sei ","Não sei","Não sei "
"17","4","4","5","4","5","4","4","3","4","Focar em outras coisas sem ser um trabalho específico","Parar de ficar só no lapras ","Não sei "
"18","4","4","3","3","4","3","4","3","4","Começar a se dedicar mais para o grupo","Parar de entrar e sair na hora exata ","Se esforçando "
"19","4","4","5","5","5","4","5","4","4","Não sei","Não sei ","Não sei"
"20","5","5","5","5","5","4","5","4","5","Não sei","Não sei","Seu excelente trabalho"
"21","4","4","4","4","4","4","5","4","5","Não sei","Não sei","Seu excelente trabalho"
"0","4","5","4","5","5","4","5","5","5","Dividir melhor as atividades entre todos os aspirantes da área","Hmmm ... ","O que tem feito "
"1","4","5","4","5","5","4","5","5","5","Dividir melhor as atividades entre todos os aspirantes da área","Hmmm ... ","O que tem feito "
"2","2","2","3","3","2","4","4","4","4","Aparecer durante o expediente","Não sei ","Não sei tbm "
"3","2","2","3","3","2","4","4","4","4","Aparecer durante o expediente","Não sei ","Não sei tbm "
"4","5","5","3","4","5","5","5","5","5","Hmmm","Não sei ","Tá fazendo direitinho "
"5","3","4","5","5","5","5","5","5","4","Ser mais presente em sala no horário de trabalho","Talvez se colocar sem querer como exceção ","Sendo atenciosa, prestativa, proativa, esforçada e etc."
"6","5","5","1","3","0","4","3","4","3","Se comunicar","Ser ignorante","Seu trabalho em aerodinâmica"
"7","4","5","0","4","1","1","3","5","4","O trabalho teórico na área de estruturas","Somente a as partes práticas legais","Não sei "
"8","4","5","2","4","5","5","5","2","2","ser mais tolerante","intransigente ","ser aplicado"
"9","5","5","4","4","0","5","5","4","4","Sei não","Se comunicar melhor ","Seu trabalho "
"10","5","5","4","4","3","5","3","3","3","Entender que o projeto n gira em torno da área dela","Parar de ser uma pessoa mimada e egoísta","Seu trabalho "
"11","5","5","3","4","4","4","5","5","5","Não sei ","Não sei ","Seu trabalho está bem ok !"
"12","5","5","5","5","5","5","5","5","5","Não sei ","Não sei ","Seu trabalho tá bem ok !"
"13","4","4","3","3","2","3","4","5","3","Não tenho opinião sobre isso","Não tenho opinião sobre isso","Não tenho opinião sobre isso"
"14","5","5","0","2","0","4","3","4","2","Participar de sua outra área ","Não sei ","Seu trabalho em desempenho"
"15","5","5","4","4","5","4","4","5","5","Discutir mais com os outros membros de estabilidade, principalmente agora depois da saída de Victor","Nada.","Continuar sendo empático, legal e responsável"
"16","5","5","4","4","5","5","5","3","4","Ser uma pessoa mais de boa","Ser muito rígido nas suas opiniões","Seu trabalho em gestão que é bastante organizado !"
"17","4","4","3","4","5","5","4","4","3","Não tenho opinião sobre isso","Não tenho opinião sobre isso","Não tenho opinião sobre isso"
"18","5","5","4","5","5","5","5","5","5","Não sei","Nada","Sendo uma pessoa, empática e disposta sempre a ajudar"
"19","4","5","5","5","4","3","5","5","4","Não tenho opinião sobre isso","Não tenho opinião sobre isso","Não tenho opinião sobre isso"
"20","5","5","5","5","5","5","5","5","5","Não sei ","Não sei ","Levantando debates sobre a estrutura e profundidade da Equipe, como valores, missão e etc "
"21","4","5","2","3","4","3","4","3","2","Não tenho opinião sobre isso","Não tenho opinião sobre isso","Não tenho opinião sobre isso"
"0","5","5","5","5","5","3","5","5","5","Não tenho opinião sobre isso","Não tenho opinião sobre isso","Não tenho opinião sobre isso"
"1","5","5","3","5","5","5","5","5","4","Não tenho opinião sobre isso","Não tenho opinião sobre isso","Não tenho opinião sobre isso"
"2","3","4","3","5","5","4","5","3","4","Não tenho opinião sobre isso","Não tenho opinião sobre isso","Não tenho opinião sobre isso"
"3","5","5","4","5","5","4","5","4","4","Falar mais baixo quando tem muita gente na sala trabalhando ","Não sei ","Formas de fazer sua área interagir e ajudar as outras"
"4","5","3","2","3","4","3","4","2","2","Não tenho opinião sobre isso","Não tenho opinião sobre isso","Não tenho opinião sobre isso"
"5","5","5","4","4","4","5","3","5","5","Acho que a equipe de gestão poderia, compartilhar mais informações para que todos os membros fiquem integrados","Nada","Cumprir suas atividades com excelencia"
"6","5","5","2","5","5","4","5","5","3","Não tenho opinião sobre isso","Não tenho opinião sobre isso","Não tenho opinião sobre isso"
"7","5","5","5","5","4","3","3","5","4","Não sei ","Não sei ","O Lapras !!!"
"8","5","5","4","5","5","5","4","5","5","Ser mais seguro !!","Não sei ","O que tem feito "
"9","5","5","4","5","5","5","5","5","5","Não sei ","Não sei ","Seu trabalho em EletrÃ´nica, pois ele parecer fazer com muita vontade !"
"10","5","5","3","4","3","5","5","5","5","Tentar assumir uma postura com mais segurança","Ser timida","Ser responsável e continuar cumprindo suas obrigações até o fim da temporada"
"11","5","5","5","5","5","5","5","4","5","Nao sei","Não sei","Continuar discutindo bastante, continuar assumindo as responsabilidades com segurança."
